minutevol,tropicprice,minuteprice,dmnckprice
848896,0.045182292,0.036640625,0.028789063
1058816,0.052994792,0.036640625,0.028789063
479232,0.046744792,0.0403125,0.024492188
676864,0.046744792,0.04,0.030742188
1971200.001,0.045182292,0.036328125,0.030742188
582656,0.045182292,0.04,0.025273438
653312,0.038151042,0.039505208,0.028398438
551936,0.052994792,0.039505208,0.030742188
831488,0.052994792,0.039505208,0.030742188
1488896,0.052994792,0.036328125,0.032304688
560128,0.052994792,0.0403125,0.025273438
1262592,0.051223958,0.04,0.030742188
4537344,0.051223958,0.033984375,0.030742188
1824768,0.037942708,0.033984375,0.029179688
516096,0.051223958,0.0403125,0.029179688
714752,0.040286458,0.035859375,0.026835938
673792,0.048828125,0.035442708,0.022148438
879616,0.040286458,0.035442708,0.031523438
1619968,0.040286458,0.035442708,0.028789063
6162432.003,0.051223958,0.029973958,0.031523438
598016,0.042630208,0.0371875,0.031523438
499712,0.047265625,0.0371875,0.026835938
457728,0.040286458,0.0371875,0.030742188
801792,0.040286458,0.032734375,0.025429688
971776,0.051223958,0.036354167,0.024492188
1117184,0.038932292,0.031901042,0.029179688
398336,0.040286458,0.036354167,0.026835938
357376,0.035286458,0.0371875,0.024101563
347136,0.046223958,0.0371875,0.026445313
458752,0.041848958,0.0371875,0.022148438
410624,0.041848958,0.0371875,0.022148438
902144,0.051223958,0.0371875,0.026054688
4434943.998,0.051223958,0.029609375,0.026054688
427008,0.049348958,0.0371875,0.023710938
1025024,0.051223958,0.035078125,0.023710938
415744,0.044192708,0.035078125,0.024023438
746496,0.051223958,0.034296875,0.024023438
909312,0.048098958,0.032161458,0.024023438
793600,0.047708333,0.033515625,0.024023438
9309183.998,0.047708333,0.031901042,0.024023438
539648,0.046875,0.036354167,0.024023438
2116608,0.046875,0.030338542,0.024023438
650240,0.047708333,0.036354167,0.024023438
564224,0.048098958,0.036354167,0.024023438
1032192,0.040286458,0.035078125,0.024023438
741376,0.048098958,0.035078125,0.024023438
715776,0.044140625,0.034244792,0.024023438
617472,0.044140625,0.036354167,0.024023438
774144,0.048098958,0.036875,0.024023438
1086464,0.043411458,0.034765625,0.024023438
1298432,0.043411458,0.034765625,0.024023438
949248,0.042630208,0.034765625,0.024023438
854016,0.042630208,0.038671875,0.024023438
819200,0.044140625,0.038671875,0.024023438
804864,0.044140625,0.038984375,0.024023438
722944,0.044140625,0.04,0.024023438
570368,0.040286458,0.034765625,0.024023438
5917695.997,0.048098958,0.034765625,0.024023438
1333248,0.040286458,0.035078125,0.024023438
574464,0.038723958,0.044479167,0.024023438
1051648,0.038723958,0.039244792,0.024023438
680960,0.038723958,0.038411458,0.024023438
408576,0.048098958,0.043645833,0.024023438
1093632,0.044270833,0.039244792,0.024023438
911360,0.042395833,0.039244792,0.024023438
415744,0.046223958,0.044479167,0.021757813
2016255.999,0.048098958,0.033307292,0.021757813
293888,0.036041667,0.044479167,0.026445313
397312,0.048098958,0.044479167,0.026445313
466944,0.048098958,0.044479167,0.027226563
1705984,0.048098958,0.033307292,0.024882813
453632,0.048098958,0.044479167,0.024882813
297984,0.044192708,0.044713542,0.024882813
407552,0.044192708,0.044713542,0.027226563
415744,0.040286458,0.043359375,0.027226563
400384,0.046744792,0.043359375,0.027226563
870400,0.044401042,0.03950452,0.027226563
555008,0.048098958,0.043880208,0.027226563
1619967.999,0.044140625,0.041588542,0.024882813
418816,0.048098958,0.044713542,0.023320313
386048,0.046276042,0.044088542,0.026445313
2465791.999,0.048098958,0.038932292,0.027226563
1773568,0.046536458,0.038932292,0.028789063
1016832,0.046380208,0.036901042,0.023828125
873472,0.042473958,0.033307292,0.029296875
1213440,0.042473958,0.035651042,0.028203125
489472,0.046380208,0.041119792,0.028203125
739328,0.044739583,0.037630208,0.025390625
2946048.001,0.0425,0.035286458,0.028203125
538624,0.05875,0.048411458,0.031132813
2108416,0.05875,0.039973958,0.038164063
453632,0.05875,0.048411458,0.036992188
483328,0.05875,0.048411458,0.036992188
1609728,0.05875,0.045286458,0.038164063
610304,0.05875,0.047265625,0.038164063
601088,0.05875,0.047265625,0.038164063
1275904,0.05875,0.043723958,0.035039063
585728,0.05875,0.048411458,0.035039063
1923072,0.05875,0.038411458,0.035039063
465920,0.05875,0.048411458,0.03484375
654336,0.05875,0.048411458,0.03328125
677888,0.055859375,0.048411458,0.033476563
1126400,0.055859375,0.042161458,0.033476563
408576,0.055859375,0.048411458,0.031523438
721920,0.05875,0.046744792,0.031523438
619520,0.055420628,0.046744792,0.031523438
1481728,0.055326738,0.040598958,0.038164063
534528,0.051328125,0.046460784,0.028398438
476160,0.056015625,0.048411458,0.031132813
1555456,0.056015625,0.038932292,0.031132813
499712,0.056015625,0.046744792,0.028398438
1918976.001,0.0571875,0.040598958,0.026054688
867328,0.051953125,0.037890625,0.030742188
852992,0.049869792,0.045703125,0.037773438
1509376,0.052994792,0.039973958,0.032695313
693248,0.047265625,0.039973958,0.026445313
959488,0.039453125,0.036640625,0.032695313
703488,0.045182292,0.036640625,0.028789063
801792,0.052994792,0.036640625,0.028789063
456704,0.046744792,0.0403125,0.024492188
624640,0.046744792,0.04,0.030742188
1798144.001,0.045182292,0.036328125,0.030742188
425984,0.045182292,0.04,0.025273438
565248,0.038151042,0.039505208,0.028398438
414720,0.052994792,0.039505208,0.030742188
557056,0.052994792,0.039505208,0.030742188
1704960,0.052994792,0.036328125,0.032304688
478208,0.052994792,0.0403125,0.025273438
932864,0.051223958,0.04,0.030742188
4046847.998,0.051223958,0.033984375,0.030742188
1102848,0.037942708,0.033984375,0.029179688
457728,0.051223958,0.0403125,0.029179688
549888,0.040286458,0.035859375,0.026835938
577536,0.048828125,0.035442708,0.022148438
519168,0.040286458,0.035442708,0.031523438
969728,0.040286458,0.035442708,0.028789063
4002815.998,0.051223958,0.029973958,0.031523438
497664,0.042630208,0.0371875,0.031523438
485376,0.047265625,0.0371875,0.026835938
486400,0.047265625,0.0371875,0.026835938
1340416,0.040286458,0.032734375,0.025429688
997376,0.051223958,0.036354167,0.024492188
2213887.999,0.049869792,0.031901042,0.029179688
575488,0.040286458,0.036354167,0.026835938
381952,0.035286458,0.0371875,0.024101563
535552,0.046223958,0.0371875,0.026445313
339968,0.041848958,0.0371875,0.022148438
394240,0.041848958,0.0371875,0.022148438
898048,0.051223958,0.0371875,0.026054688
2828287.999,0.051223958,0.029609375,0.026054688
431104,0.049348958,0.0371875,0.023710938
445440,0.038411458,0.0371875,0.023710938
1165312,0.051223958,0.035078125,0.023710938
566272,0.044192708,0.035078125,0.024023438
814080,0.051223958,0.034296875,0.024023438
960512,0.048098958,0.032161458,0.024023438
711680,0.047708333,0.033515625,0.024023438
7189504.003,0.047708333,0.031901042,0.024023438
669696,0.046875,0.036354167,0.024023438
1456128,0.046875,0.030338542,0.024023438
538624,0.047708333,0.036354167,0.024023438
726016,0.048098958,0.036354167,0.024023438
762880,0.040286458,0.035078125,0.024023438
674816,0.048098958,0.035078125,0.024023438
824320,0.044140625,0.034244792,0.024023438
419840,0.044140625,0.036354167,0.024023438
626688,0.048098958,0.036875,0.024023438
1358848,0.043411458,0.034765625,0.024023438
1229824,0.043411458,0.034765625,0.024023438
736256,0.042630208,0.034765625,0.024023438
1071104,0.042630208,0.038671875,0.024023438
719872,0.044140625,0.038671875,0.024023438
634880,0.044140625,0.038984375,0.024023438
608256,0.044140625,0.04,0.024023438
681984,0.040286458,0.034765625,0.024023438
5287935.998,0.048098958,0.034765625,0.024023438
663552,0.040286458,0.035078125,0.024023438
613376,0.038723958,0.044479167,0.024023438
1106944,0.038723958,0.039244792,0.024023438
541696,0.038723958,0.038411458,0.024023438
816128,0.048098958,0.043645833,0.024023438
1040384,0.044270833,0.039244792,0.024023438
651264,0.042395833,0.039244792,0.024023438
402432,0.046223958,0.044479167,0.021757813
1768448,0.048098958,0.033307292,0.021757813
320512,0.036041667,0.044479167,0.026445313
487424,0.048098958,0.044479167,0.026445313
423936,0.048098958,0.044479167,0.027226563
1847296,0.048098958,0.033307292,0.024882813
415744,0.048098958,0.044479167,0.024882813
407552,0.044192708,0.044713542,0.027226563
498688,0.040286458,0.043359375,0.027226563
422912,0.046744792,0.043359375,0.027226563
1015808,0.044401042,0.039635344,0.027226563
405504,0.048098958,0.040807292,0.021757813
544768,0.048098958,0.043880208,0.027226563
1490944,0.044140625,0.041588542,0.024882813
436224,0.048098958,0.044713542,0.023320313
386048,0.046276042,0.044088542,0.026445313
2342912,0.048098958,0.038932292,0.027226563
1582080,0.046536458,0.038932292,0.028789063
607232,0.046380208,0.036901042,0.023828125
751616,0.042473958,0.033307292,0.029296875
1287168,0.042473958,0.035651042,0.028203125
704512,0.046380208,0.041119792,0.028203125
659456,0.044739583,0.037630208,0.025390625
2198527.999,0.0425,0.035286458,0.028203125
472064,0.05875,0.048411458,0.031132813
4561920,0.05875,0.039973958,0.038164063
518144,0.05875,0.048411458,0.036992188
391168,0.05875,0.048411458,0.036992188
2272255.999,0.05875,0.045286458,0.038164063
411648,0.05875,0.047265625,0.038164063
836608,0.05875,0.047265625,0.038164063
2027519.999,0.05875,0.043723958,0.035039063
546816,0.05875,0.048411458,0.035039063
3031039.999,0.05875,0.038411458,0.035039063
444416,0.05875,0.048411458,0.03484375
618496,0.05875,0.048411458,0.03328125
492544,0.055859375,0.048411458,0.033476563
1756160,0.055859375,0.042161458,0.033476563
397312,0.055859375,0.048411458,0.031523438
541696,0.05875,0.046744792,0.031523438
451584,0.055859375,0.046744792,0.031523438
2628607.999,0.055859375,0.040598958,0.038164063
356352,0.051328125,0.047685817,0.028398438
461824,0.056015625,0.048411458,0.031132813
2233343.999,0.056015625,0.038932292,0.031132813
547840,0.056015625,0.046744792,0.028789063
2592767.999,0.0571875,0.040598958,0.026445313
1250304,0.051953125,0.037890625,0.031132813
590848,0.049869792,0.045703125,0.038164063
2414592,0.052994792,0.039973958,0.032695313
837632,0.047265625,0.039973958,0.026445313
433152,0.039453125,0.037890625,0.032695313
570368,0.052994792,0.037890625,0.028789063
579584,0.046744792,0.042578125,0.025273438
849920,0.046744792,0.041015625,0.030742188
3009535.999,0.045182292,0.036328125,0.030742188
692224,0.045182292,0.041015625,0.025273438
538624,0.038151042,0.041015625,0.029179688
374784,0.052994792,0.041015625,0.030742188
566272,0.052994792,0.041015625,0.030742188
2345984,0.052994792,0.036328125,0.033085938
451584,0.052994792,0.042578125,0.026054688
1064960,0.051223958,0.041015625,0.030742188
5513216.002,0.051223958,0.033984375,0.030742188
1652735.999,0.037942708,0.033984375,0.029960938
756736,0.051223958,0.042578125,0.029960938
877568,0.040286458,0.035859375,0.026835938
955392,0.048828125,0.035442708,0.022148438
820224,0.040286458,0.035442708,0.031523438
2105344,0.040286458,0.035442708,0.028789063
8038399.997,0.051223958,0.029973958,0.031523438
791552,0.042630208,0.0371875,0.031523438
616448,0.047265625,0.0371875,0.026835938
756736,0.047265625,0.0371875,0.026835938
709632,0.040286458,0.0371875,0.031523438
1676288,0.040286458,0.032734375,0.025429688
1566720,0.051223958,0.036354167,0.024492188
3094528,0.049869792,0.031901042,0.029179688
1008640,0.038932292,0.031901042,0.029179688
416768,0.040286458,0.036354167,0.026835938
430080,0.035286458,0.0371875,0.024101563
427008,0.046223958,0.0371875,0.026445313
482304,0.041848958,0.0371875,0.022148438
423936,0.041848958,0.0371875,0.022148438
1634304,0.051223958,0.0371875,0.026054688
5456896.002,0.051223958,0.029609375,0.026054688
495616,0.049348958,0.0371875,0.023710938
590848,0.038411458,0.0371875,0.023710938
1820672,0.051223958,0.035078125,0.023710938
620544,0.044192708,0.035078125,0.024023438
546816,0.051223958,0.034296875,0.024023438
1634304,0.050911458,0.032161458,0.024023438
1231872,0.049973958,0.033515625,0.024023438
13736960,0.049973958,0.031901042,0.024023438
712704,0.047890625,0.036354167,0.024023438
3480576.001,0.047890625,0.030338542,0.024023438
677888,0.049973958,0.036354167,0.024023438
983040,0.050911458,0.036354167,0.024023438
3663871.999,0.041536458,0.035078125,0.024023438
1332224,0.050911458,0.035078125,0.024023438
902144,0.045703125,0.034244792,0.024023438
635904,0.045703125,0.036354167,0.024023438
697344,0.050911458,0.036875,0.024023438
1584128,0.044661458,0.034765625,0.024023438
1022976,0.044661458,0.034765625,0.024023438
809984,0.043880208,0.035546875,0.024023438
1312768,0.043880208,0.039453125,0.024023438
779264,0.045703125,0.039453125,0.024023438
627712,0.045703125,0.040078125,0.024023438
1145856,0.045703125,0.041015625,0.024023438
1185792,0.041536458,0.034765625,0.024023438
6195200,0.050911458,0.034765625,0.024023438
1188864,0.041536458,0.036171875,0.024023438
967680,0.039973958,0.047265625,0.024023438
1903615.999,0.039973958,0.041015625,0.024023438
817152,0.039973958,0.038411458,0.024023438
574464,0.050911458,0.044661458,0.024023438
2024448,0.045520833,0.041015625,0.024023438
854016,0.042395833,0.041015625,0.024023438
399360,0.047786458,0.047265625,0.021757813
2718719.999,0.050911458,0.035390625,0.021757813
409600,0.038151042,0.047265625,0.027226563
731136,0.050911458,0.047265625,0.027226563
532480,0.050911458,0.047265625,0.028007813
2691072,0.050911458,0.035390625,0.024882813
508928,0.050911458,0.047265625,0.024882813
454656,0.045442708,0.048046875,0.024882813
631808,0.045442708,0.048046875,0.028007813
489472,0.041536458,0.044921875,0.028007813
522240,0.048307292,0.044921875,0.027226563
1650687.999,0.044401042,0.041159649,0.027226563
693248,0.050911458,0.042578125,0.021757813
646144,0.050911458,0.045442708,0.028007813
3241984.001,0.045703125,0.043359375,0.024882813
535552,0.050911458,0.048046875,0.023320313
448512,0.049088542,0.046796875,0.027226563
4043776.001,0.050911458,0.040390625,0.028007813
1398784,0.049661458,0.038671875,0.024882813
1040384,0.044192708,0.034817708,0.030351563
1897472,0.044192708,0.037161458,0.029570313
687104,0.049661458,0.044192708,0.029570313
875520,0.046536458,0.039192708,0.026445313
3566591.999,0.044140625,0.035286458,0.030351563
713728,0.051484375,0.043645833,0.031132813
2425856.001,0.051484375,0.038723958,0.036601563
700416,0.051484375,0.043645833,0.035429688
679936,0.051484375,0.043645833,0.035429688
1813504,0.051484375,0.043411458,0.036601563
747520,0.051484375,0.043645833,0.036601563
970752,0.051484375,0.043645833,0.036601563
1288192,0.051484375,0.041848958,0.035039063
569344,0.051484375,0.043645833,0.035039063
2253823.999,0.051484375,0.038411458,0.035039063
685056,0.051484375,0.043645833,0.03484375
664576,0.051484375,0.043645833,0.03328125
683008,0.051484375,0.043645833,0.033476563
1658880,0.051484375,0.040286458,0.033476563
520192,0.051484375,0.043645833,0.031523438
729088,0.051484375,0.043645833,0.031523438
1034240,0.051432292,0.043645833,0.031523438
2349055.999,0.051432292,0.038723958,0.036601563
784384,0.04765625,0.041244275,0.027617188
758784,0.050260417,0.043645833,0.031132813
2137087.999,0.050260417,0.038723958,0.031132813
550912,0.049990175,0.042552083,0.028789063
1948672.001,0.051201146,0.037630208,0.026445313
1313792,0.049533437,0.037630208,0.031132813
1006592,0.049644476,0.042552083,0.035820313
1794047.999,0.046744792,0.037630208,0.030351563
1119232,0.044140625,0.037630208,0.026445313
1076224,0.039453125,0.034140625,0.029179688
1107968,0.042057292,0.034140625,0.026445313
1121280,0.046744792,0.034140625,0.026445313
872448,0.043619792,0.035546875,0.022148438
922624,0.043619792,0.035546875,0.028398438
2069503.999,0.042057292,0.034140625,0.028398438
761856,0.042057292,0.035546875,0.025273438
918528,0.038151042,0.034739583,0.026054688
996352,0.046744792,0.034739583,0.028398438
1051648,0.046744792,0.034739583,0.028398438
1373184,0.046744792,0.034140625,0.029179688
790528,0.046744792,0.035546875,0.021757813
1155072,0.045182292,0.035546875,0.028398438
3483648.001,0.045182292,0.031796875,0.029179688
1148928,0.033463542,0.031796875,0.026835938
866304,0.045182292,0.035546875,0.026835938
837632,0.037369792,0.035859375,0.026835938
795648,0.045182292,0.035442708,0.022148438
745472,0.037369792,0.035442708,0.029179688
1282048,0.039759471,0.035442708,0.026445313
4212736,0.051223958,0.029973958,0.031523438
727040,0.042630208,0.0371875,0.031523438
789504,0.047265625,0.0371875,0.026835938
748544,0.047265625,0.0371875,0.026835938
751616,0.040286458,0.0371875,0.030742188
991232,0.040286458,0.032734375,0.025429688
1266688,0.051223958,0.036354167,0.024492188
2416640,0.049869792,0.031901042,0.029179688
1352704,0.038932292,0.031901042,0.029179688
675840,0.040286458,0.036354167,0.026835938
567296,0.046223958,0.0371875,0.026445313
603136,0.041848958,0.0371875,0.022148438
679936,0.041848958,0.0371875,0.022148438
1302528,0.051223958,0.0371875,0.026054688
3444736,0.051223958,0.029609375,0.026054688
688128,0.049348958,0.0371875,0.023710938
843776,0.038411458,0.0371875,0.023710938
1468416,0.051223958,0.035078125,0.023710938
799744,0.044192708,0.035078125,0.024023438
1104896,0.051223958,0.034296875,0.024023438
1373184,0.048098958,0.032161458,0.024023438
1133568,0.047708333,0.033515625,0.024023438
6487039.999,0.047708333,0.031901042,0.024023438
782336,0.046875,0.036354167,0.024023438
1700864,0.046875,0.030338542,0.024023438
664576,0.047708333,0.036354167,0.024023438
983040,0.048098958,0.036354167,0.024023438
1181696,0.040286458,0.035078125,0.024023438
897024,0.048098958,0.035078125,0.024023438
847872,0.044140625,0.034244792,0.024023438
836608,0.044140625,0.036354167,0.024023438
921600,0.048098958,0.036875,0.024023438
1325056,0.043411458,0.034765625,0.024023438
1385472,0.043411458,0.034765625,0.024023438
737280,0.042630208,0.034765625,0.024023438
1090560,0.042630208,0.038671875,0.024023438
1054720,0.044140625,0.038671875,0.024023438
784384,0.044140625,0.038984375,0.024023438
719872,0.044140625,0.04,0.024023438
840704,0.040286458,0.034765625,0.024023438
3622912.001,0.048098958,0.034765625,0.024023438
1060864,0.040286458,0.035078125,0.024023438
949248,0.038723958,0.044479167,0.024023438
1071104,0.038723958,0.039244792,0.024023438
790528,0.038723958,0.038411458,0.024023438
459776,0.048098958,0.043645833,0.024023438
788480,0.044270833,0.039244792,0.024023438
884736,0.042395833,0.039244792,0.024023438
512000,0.046223958,0.044479167,0.021757813
1793024,0.048098958,0.033307292,0.021757813
445440,0.036041667,0.044479167,0.026445313
642048,0.048098958,0.044479167,0.026445313
506880,0.048098958,0.044479167,0.027226563
1618944,0.048098958,0.033307292,0.024882813
455680,0.044192708,0.044713542,0.024882813
503808,0.044192708,0.044713542,0.027226563
580608,0.040286458,0.043359375,0.027226563
370688,0.046744792,0.043359375,0.027226563
1100800,0.044401042,0.039600967,0.027226563
715776,0.048098958,0.040807292,0.021757813
671744,0.048098958,0.043880208,0.027226563
1613824.001,0.044140625,0.041588542,0.024882813
494592,0.048098958,0.044713542,0.023320313
489472,0.046276042,0.044088542,0.026445313
1997824,0.048098958,0.038932292,0.027226563
1293312,0.046536458,0.038932292,0.028789063
947200,0.049817708,0.036901042,0.0259375
864256,0.045911458,0.03741041,0.029570313
1398784,0.045911458,0.039619712,0.030664063
638976,0.049817708,0.045092843,0.030664063
875520,0.048255208,0.037630208,0.0275
2362368,0.04578125,0.035286458,0.0325
1073152,0.051484375,0.043645833,0.031132813
3074047.999,0.051484375,0.038723958,0.036601563
1038336,0.051484375,0.043645833,0.035429688
936960,0.051484375,0.043645833,0.035429688
2104320.001,0.051484375,0.043411458,0.036601563
1035264,0.051484375,0.043645833,0.036601563
1228800,0.051484375,0.043645833,0.036601563
2004992,0.051484375,0.041848958,0.035039063
1001472,0.051484375,0.043645833,0.035039063
2992128,0.051484375,0.038411458,0.035039063
860160,0.051484375,0.043645833,0.03484375
1159168,0.051484375,0.043645833,0.03328125
916480,0.051484375,0.043645833,0.033476563
1950720,0.051484375,0.040286458,0.033476563
1013760,0.051484375,0.043645833,0.031523438
1146880,0.051484375,0.043645833,0.031523438
1641472,0.051432292,0.043645833,0.031523438
2772991.999,0.051432292,0.038723958,0.036601563
1102848,0.04765625,0.042564509,0.027617188
4269056,0.051114917,0.037630208,0.026445313
1767424,0.049461977,0.037630208,0.031132813
1461248,0.049509175,0.042552083,0.035820313
2869247.999,0.046744792,0.037630208,0.030351563
1545216,0.044140625,0.037630208,0.026445313
1839104,0.039453125,0.034140625,0.029179688
1441792,0.042057292,0.034140625,0.026445313
1424384,0.046744792,0.034140625,0.026445313
1272832,0.043619792,0.035546875,0.022148438
1244160,0.043619792,0.035546875,0.028398438
3311615.999,0.042057292,0.034140625,0.028398438
1569792,0.042057292,0.035546875,0.025273438
1520640,0.038151042,0.034739583,0.026054688
1213440,0.046744792,0.034739583,0.028398438
1443840,0.046744792,0.034739583,0.028398438
1894400,0.046744792,0.034140625,0.029179688
1117184,0.046744792,0.035546875,0.021757813
1884160,0.045182292,0.035546875,0.028398438
5944319.999,0.045182292,0.031796875,0.028398438
2015232,0.033463542,0.031796875,0.026835938
1292288,0.045182292,0.035546875,0.026835938
1195008,0.037369792,0.032682292,0.025273438
1306624,0.045182292,0.032265625,0.020585938
1370112,0.037369792,0.032265625,0.027617188
2140160,0.037369792,0.032265625,0.026445313
8003584.001,0.045182292,0.027578125,0.027617188
1345536,0.039713542,0.032682292,0.027617188
1157120,0.044140625,0.032682292,0.025273438
1203200,0.044140625,0.032682292,0.025273438
1202176,0.037369792,0.034791667,0.026054688
2956288,0.040286458,0.032734375,0.024257813
1909760,0.048595097,0.033028186,0.022773438
4152319.998,0.042361992,0.031901042,0.027617188
1351680,0.039418898,0.032667345,0.027148438
1078272,0.040286458,0.036354167,0.026835938
837632,0.042569476,0.036354167,0.024375
709632,0.04546516,0.036354167,0.021796875
883712,0.041848958,0.036480726,0.022148438
901120,0.043044954,0.0371875,0.022773438
1726464,0.051223958,0.031024504,0.026054688
6254591.998,0.050502597,0.029609375,0.024726563
903168,0.049348958,0.0371875,0.023710938
975872,0.039216621,0.0359375,0.023710938
2187263.999,0.048617507,0.035078125,0.024726563
1398784,0.045583966,0.034772068,0.026523438
1666048,0.049689348,0.033311491,0.026835938
2480128,0.047942708,0.032161458,0.026523438
1083392,0.047708333,0.03426585,0.026054688
13429760,0.047431127,0.031896153,0.025820313
1200128,0.046875,0.035069744,0.026445313
2293760,0.047217771,0.030327855,0.026132813
1010688,0.047786458,0.036113175,0.027617188
1176576,0.048098958,0.035355159,0.028242188
1329152,0.040286458,0.035078125,0.027617188
1059840,0.04614934,0.034921875,0.02703125
1299456,0.044140625,0.034771711,0.027851563
1058816,0.045497115,0.036479068,0.026367188
1370112,0.045942152,0.036099271,0.024257813
2278400,0.043411458,0.034765625,0.024882813
1846272,0.043070764,0.034793797,0.025898438
1128448,0.042630208,0.035908562,0.028867188
1993728,0.043894679,0.038671875,0.029257813
1532928,0.044140625,0.038671875,0.027304688
1370112,0.044140625,0.03914558,0.025195313
1172480,0.044998193,0.037501537,0.024960938
1177600,0.040286458,0.034765625,0.028632813
7244800.003,0.048024032,0.034817708,0.027890625
1853440,0.040286458,0.036552447,0.027382813
893952,0.038723958,0.041815791,0.026289063
1522688,0.038723958,0.038983145,0.024023438
1162240,0.039640456,0.03959462,0.025585938
848896,0.046474185,0.041581634,0.027460938
2207743.999,0.043455029,0.039244792,0.029570313
1202176,0.043247978,0.040412059,0.023867188
902144,0.046659606,0.044479167,0.025507813
3308544,0.045003134,0.033307292,0.026054688
586752,0.036041667,0.044479167,0.030195313
812032,0.048098958,0.044479167,0.030117188
875520,0.048098958,0.044479167,0.030351563
2014208,0.048098958,0.033307292,0.028007813
688128,0.048098958,0.044541876,0.028203125
649216,0.044192708,0.044713542,0.02875
892928,0.042684696,0.044290476,0.030742188
831488,0.040286458,0.043359375,0.030703125
808960,0.046545031,0.041537204,0.030351563
1344512,0.044909209,0.039256879,0.029179688
616448,0.048098958,0.041597498,0.025039063
954368,0.048098958,0.043880208,0.029648438
2587648,0.044140625,0.041588542,0.028007813
1143808,0.047640681,0.044535998,0.026210938
691200,0.046276042,0.044088542,0.028789063
4345856,0.048098958,0.038932292,0.029960938
3906559.999,0.046536458,0.038532715,0.025351563
1388544,0.046130708,0.036186847,0.024492188
1280000,0.044192708,0.035429409,0.029570313
2337792,0.045052083,0.037161458,0.029570313
877568,0.048098958,0.040430771,0.0271875
1016832,0.046536458,0.037459454,0.026445313
3673088,0.043406432,0.036145381,0.029101563
1051648,0.049817708,0.043645833,0.029960938
3734528,0.049817708,0.038723958,0.035429688
1232896,0.049817708,0.043645833,0.035429688
1145856,0.049817708,0.043645833,0.035429688
2390016,0.049817708,0.043411458,0.035429688
1049600,0.049817708,0.043645833,0.035429688
1878016,0.049817708,0.043645833,0.035429688
2120704.001,0.049817708,0.041848958,0.033867188
950272,0.049817708,0.043645833,0.033867188
3893248.001,0.049817708,0.038411458,0.033867188
1005568,0.049817708,0.043645833,0.033671875
1355776,0.049817708,0.043645833,0.032109375
913408,0.049817708,0.043645833,0.032304688
2711552.001,0.049817708,0.040286458,0.032304688
1007616,0.049817708,0.043645833,0.031523438
1468416,0.049817708,0.043645833,0.031523438
1523712,0.051432292,0.043645833,0.031523438
3245055.999,0.051432292,0.038723958,0.035429688
944128,0.048828125,0.043023761,0.026445313
1035264,0.051432292,0.043645833,0.029960938
3143680,0.051432292,0.038723958,0.029960938
1121280,0.050368811,0.040625,0.025273438
2923520.001,0.050382363,0.035703125,0.022929688
1516544,0.048572535,0.035703125,0.027617188
1651712,0.048520489,0.040625,0.033085938
2249728.001,0.042630208,0.035703125,0.029179688
1547264,0.042109375,0.035703125,0.026054688
1888256,0.039453125,0.032526042,0.027617188
1734656,0.039973958,0.032526042,0.025664063
1665024,0.042630208,0.032526042,0.025664063
1324032,0.041536458,0.032447917,0.021367188
1474560,0.041536458,0.032447917,0.027617188
3177472,0.040026042,0.032447917,0.027617188
1766400,0.040026042,0.032447917,0.025273438
1754112,0.038151042,0.031744792,0.025273438
1409024,0.042630208,0.031744792,0.027617188
1750016,0.042630208,0.031744792,0.027617188
1907712,0.042630208,0.032447917,0.027617188
1549312,0.042630208,0.032447917,0.020585938
1796096,0.041223958,0.032447917,0.027617188
6201343.999,0.041223958,0.030182292,0.027617188
2240512,0.030520833,0.030182292,0.026054688
1521664,0.041223958,0.032447917,0.026054688
1743872,0.035442708,0.030026042,0.024492188
1551360,0.041223958,0.030026042,0.019804688
1374208,0.035442708,0.030026042,0.026054688
2435072,0.035442708,0.030026042,0.025664063
7111679.997,0.041223958,0.026432292,0.026054688
1645568,0.037786458,0.030026042,0.026054688
1380352,0.041223958,0.030026042,0.024492188
1427456,0.041223958,0.030026042,0.024492188
1414144,0.035442708,0.030026042,0.024492188
3107840.001,0.035442708,0.026354167,0.021367188
1615872,0.041223958,0.029395813,0.019882813
4274175.999,0.038001197,0.028776042,0.024492188
1872896,0.035442708,0.028987568,0.024492188
1405952,0.035338542,0.030026042,0.024335938
1614848,0.036287698,0.030026042,0.024101563
1609728,0.039482928,0.030026042,0.021679688
1491968,0.037005208,0.030026042,0.019804688
1342464,0.037815953,0.030026042,0.021835938
2006016,0.041223958,0.027291869,0.023710938
6958079.999,0.041223958,0.025651042,0.023476563
1868800,0.041223958,0.030026042,0.022929688
1862656,0.035442708,0.030026042,0.022929688
2889727.999,0.040489998,0.030026042,0.023476563
1454080,0.039787698,0.030026042,0.024492188
1869824,0.041223958,0.02982893,0.024492188
1659904,0.041223958,0.029557292,0.024179688
1729536,0.041223958,0.029703091,0.023710938
7226368,0.041223958,0.028776042,0.023710938
1953792,0.041223958,0.030026042,0.024101563
2778111.999,0.041223958,0.027213542,0.024179688
1869824,0.041223958,0.030026042,0.024492188
1738752,0.041223958,0.030026042,0.024492188
1959936,0.035442708,0.030026042,0.024492188
1678336,0.038127197,0.030026042,0.023789063
2160640,0.041223958,0.030026042,0.024492188
1875968,0.041223958,0.030026042,0.024335938
2382848,0.0400768,0.030026042,0.024101563
3482624,0.038567708,0.030026042,0.024101563
2677760,0.038298053,0.029953105,0.024179688
